,Review,Rating,Date,Restaurant Name
10,"It's cozy and sweet inside; I had a wonderful experience here, but I could see how it could go awry.  We had great food, great service, and great wine.  I was surprised to see how reasonably priced it was!!! Overall, this is a great place to eat and to enjoy a long meal. I would recommend that you try to take the upper hand in the situation starting from when you first walk in.  I definitely see how other people have been walked on.",5,12/25/2008,Carmelina's
11,I have eaten here a bunch of times with some friends and we have always been very happy.  We order a whole variety of things and never get that stuffed feeling after eating Italian Food. One of the best in the North End.,5,1/7/2009,Carmelina's
12,"After posting a similar review on boston.com's Dining Chat, I received the below message from the chef and owner of Ristorante Damiano.  In his defense, I posted it.  My reply is below as well.Hi Kim, I am the owner/chef of Damiano that allegedly yelled and screamed at you and your date and everyone else that night. I was going to let it go until I saw that you continue to slam me to Devra First on Dining Chat. Do you have a personal issue with me? I was cordial and nice to both of you. My daughter and staff were completely shocked at your yelp review. They could not believe your allegations. We were happy to accomodate you that late in the evening and we didn't rush you at all, like many other places would have. There was no yelling at anyone. I find it hard to believe that you would speak untruths, but then again, I don't know you. You were both thinking about the edamame and that's why I sent it complimentary. And believe it or not, even in ""piattini"" style, the food should be brought to you in a certain order, with the sea bass being the last dish. BTW you did not cut into the seabass, it was intact. As far as texting goes, it was late at night and Prezza needed to borrow some food form us because they were short. I never yell at my daughter, She is the most precious and important person in my life. I can let your review go right by me and not bother me. Please do not slander me or my daughter and please stop this nonsense. Let it go. You don't like my restaurant, that's fine. But please do stop the lies. I have a full staff and a daughter that were all here that night. I joked and thought i was being not only pleasant but making sure I served you the best food and that you received it in the proper way, as I always do. Nonetheless, you were a paying customer and I would be happy to make it up to you if you ever decide to come back. You can reach me via this system.Thank you, DamienDamien,I'm someone who dines out frequently.  I sometimes Yelp about it, but I almost always chat on boston.com.  I give positive reviews and I give negative reviews, depending on my experience.  I have eaten at some of the finest restaurants in the world, and some of the worst.  I hold no personal grudges, and I approach each with an open mind.  As you can read in my Yelp review, I said I enjoyed the food at your restaurant.  Actually, I said our last two course were ""undeniably delicious"".  While I was somewhat disheartened by the risotto, I cannot deny that it had amazing flavor.  I also said you had a great and reasonably priced wine list, and that the service was friendly.I never said that your staff rushed us, and I wouldn't expect any restaurant to do so, whether we got there a half house before the kitchen closed or a few minutes before it did so.Perhaps our definitions of yelling are different (I come from a soft-spoken English family), but I fondly remember you calling over loudly to your servers demanding to know who brought us the dish.  I also did not say that you yelled AT your daughter; I said you yelled TO her.  I'm sorry if you took offense to my wording, although I did find it inappropriate that you would give her food that had sat in front of us.  As someone with past restaurant experience, I would have been fired on the spot for doing that in front of a diner.As far as the sequence of courses, it has also been my understanding that small plates are presented as they are cooked.  I did some quick research and found that others are under the same impression.  The following quote from food writer Kathryn Matthews was featured on Portfolio.com, the website of worldwide magazine publishing company, Conde Nast (responsible for food magazines such as Bon Appetite and Gourmet):""Another valuable benefit is that small plates are served on an ""as ready"" basis (rather than sequentially like a traditional meal)"" (portfolio.com/culture-li…).I believe that you love your daughter and was in no way intending on slandering either of you.  I merely gave my review based on the experience I had that night.  I don't believe that I insulted her in any way.  I gave an honest review, as I always do.  However, in your defense, I will post your message to me under my review so that other readers hear both sides of the story.Once again, I sincerely apologize if you took offense as that was not my intention.Regards,Kim",2,1/30/2009,Carmelina's
13,"Interesting concept. Smaller plates (piattini) of food . A nice option when you don't want a gut busting North End meal. The food was very good. I tried the duck breast and seared sea scallops. The duck breast was ok, a little on the bland side and not as rare as I wanted. The seared sea scallops with grapefruit, chili pepper glaze and oyster mushrooms was excellent. Others in our dinner  party tried scallops with pasta and lemon, pasta carbonara and a foie gras stack. The foie gras stack was a real standout. Tiny dining room but great spot to watch people walking up and down Hanover street. Good selection of wines. Two plate minimum. A nice addition to the North End.",4,2/12/2009,Carmelina's
14,"I'd like to reiterate that the food here is top notch. It is really delicious!And, as for the service, after the fact, it was absolutely superb. The owner of Damiano personally contacted me to apologize for my not-so-great experience with Damiano's service. Then, he insisted that I visit his friend at his restaurant in San Francisco (where I live!) and that his friend would take extra-special care of me and my boyfriend. Amazing! So go for the food and say hello to the amazing owner Damian for me!!!",5,2/13/2009,Carmelina's
15,"The food is fantastic and the wine by the glass selection is great.  So why only 3 stars?  First, it is so noisy it is impossible to conduct a conversation.  There is loud music playing on top of the loud din of conversation.  Next, the pace of the food service is so fast, it feels like a fast service restaurant (the TV on the wall adds to that feel).  We told our waiter that we wanted a slow pace, but he said the pace would be determined by the kitchen.  Thereafter, the food was set on our table so fast we couldn't keep up with it.  Once all the dishes were put on the table, our waiter disappeared and we had to track him down to get more wine.  We were never asked whether we wanted anything else - we were just handed the bill so that they could turn over the table.  A friend of mine mentioned that the best time to go is on a week night and to only order a couple of dishes at a time.  That will probably work if you can find the waiter when its time to add to your order.  The kitchen needs to really chill out so that diners can relax.  And turn down the music!",3,2/17/2009,Carmelina's
16,"The food here is simply amazing. I've been telling all of my friends! I've been here twice and had the sea scallops (to die for), the caprese salad, the lamb, the butternut squash risotto and the calamari. Everything was great. The decor and ambience are really modern and provide for a much different experience than the rest of the North End..(that's a good thing..)My only complaint has been with the service. The last server I had was messy, careless and impatient. My other experience I was served the incorrect risotto, however this mistake was promptly fixed. Hopefully they're able to beef up the experience a bit.",4,2/25/2009,Carmelina's
17,"Damiano is a incredible restaurant! They serve piattini plates similar to tapas but Italian styleThe decor is loving, the bathroom is clean , modern and the kitchen is right there in the center for you to view ..... You know who is cooking your food and it's piping hot when you get it. I like the style of getting your food (paced) served to according to how long it takes to prepared.....  as it's made..... I enjoy this style of delivery... because it reminds me of eating with my family in stages and it keeps coming.... The serves makes you feel like your at home warm and comfortable and the waiters are soo good looking... Your  waiter can be found in a second and is a delighted to serve you with charm and quick wit..... ask for Nick I would definitely recommend the seared sea scallops  , the Romanian salad, the soups and shrimp seafood pasta dishes. The owner chef comes to your table and says hi and that is a plus in my book! Great wines for good prices. In the summer , the glass windows open up and you can view the street of Hanover. I gonna keep on going back and try everything on the menu",5,3/1/2009,Carmelina's
18,"I have to agree with all of the positive reviews. Especially Lori V. We ate here recently and can not wait to go back! We also had Nick as a server and he was FANTASTIC, very charming and witty, (not to mention very handsome!) It was our first time dining at Damiano. We were familiar with the ""tapas style"" but were a bit unsure as to how to decide on what to pick/how many plates to pick/etc... so because we thought everything on the menu sounded delicious (which is rare) we decided to allow him to chose for us! And he seemed quite enthused on doing so. So he started us off with a tuna carpaccio topped with extra virgin olive oil gelato... absolutely to die for! Our second course was a REAL carbonara.. no cream, no peas! And again, amazing! We finished with the sea bass pistachio, finished with a saffron blood orange sauce. This was our favorite! And also a black garlic filet mignon which was cooked to a perfect medium rare! Overall this could be one of the best dining experiences I have ever had. Everything was perfect from the front to the back of the house.",5,3/1/2009,Carmelina's
19,"Yesterday my husband and I did a double date to the North End.  We did not plan where we would go but rather stumbled into this establishment because none of us had ever been.  I always love new places and have sympathy for the growing pains of a new business, especially a restaurant.  In this case however the service was so awful I was beyond irritated, and the food hardly compensated.  I am not easily impressed by the fact the portions are so small they seem like they should taste delicious but no matter how many drizzles or creams you place on my plate I can not ignore the fact my food was just not good.  Perhaps it was the fact that by the time the rest of my table got their plates I had my food sitting in front of me for over ten minutes so it was dried up and rubbery (I had the stuffed calamari).  I would assume by the two mediocre pieces of Calamari that they could at least cook them so they wouldn't taste like a tire but appearance is deceiving.  Unfortunately our waitress also ignored us for the first about 15 minutes we were sitting, and in a place that accommodates approximately 15 tables it is hard to not notice a table of four staring around distressed.   The only way we got her attention was by asking the hostess where she was.  After we placed our drink orders she forgot half the order which was only waters all around and then when we requested waters she brought ONE!  Our meals came out separately with several minutes in between which is a huge pet peeve of mine.  The first meal that came to the table was mistakenly given to our table then removed a few minutes later for another table.   I will never return here because you would think $140 would fill up four people or at least be delicious but alas I left starving and annoyed with just how long we were there sitting twiddling our thumbs.",1,3/29/2009,Carmelina's
20,"I am a cynic when it comes to North End restaurants. I've lived in the neighborhood and worked the bar at a lot of them. That's why I was ecstatic when I found Ristorante Damianos. It's charming, with pictures of the chef's family in Italy blown up on the wall and a friendly bar scene where you can watch Damian comprise his surprising concoctions. The tuna meatballs are so good, they are actually worth driving around the neighborhood trying to score street parking so you don't get ripped off by the valets that have taken over Hanover Street. The spaghetti carbonara is so amazing, I have friends who have dreamt about it. (Okay, the friends are actually me.) The artichoke salad is comprised of, gee, delicious  fresh artichokes. This tapas-like eatery is a welcome addition to the North End. Best of all, the tourists are actually hip in here. There is a reason the Boston Globe called it one of the city's best new hotspots.",5,4/2/2009,Carmelina's
21,The few small plates we had while sitting at the bar where Ok but definitely over priced. We did however enjoy the mini bottles of prosecco that turn out to be more than 1 full glass for a reasonable $8 or $9. I am only giving three stars because of the price and also because the service was not the most friendly. At this time when spending is under scrutiny I am not sure I would go back here.,3,4/3/2009,Carmelina's
22,"I took a year off after college many years ago and traveled through Italy with friends. I came to love the food like it was a part of me. My wife and I get a chance to go to Boston three or four times a year, and we always go to the North End to eat. Over the many years we have found some we call our favorites, and I am always hesitant to try something new. My wife convinced me to try the new place Damiano on Hanover Street, and I can say without hesitation, it's my new favorite, not plural. The small plates, the smells, the atmosphere, everything reminded of my days in Italy. It actually reminded me of the little places in Sicily I used to love to go to eat.  This is a very good, authentic Italian restaurant, from the food right down to the wait staff.  You can't go wrong here, period.",5,4/20/2009,Carmelina's
23,"Ate there last night. Great selection of $20-$25 bottles of wine and the small plate approach allows you to try many things without being totally stuffed (2 plates per person at $10-$15 per plate is the norm). We had the spaghetti carbonara, the tuna meatballs (a bit bland, but good), the spicy shrimp and the mushroom risotto. All were very well prepared and had that special touch you expect from an Italian place on the North End. Service was great and very personable. Another plus, the decor was nice and kitchen is RIGHT there in case you enjoy watching the chef cook.",4,4/30/2009,Carmelina's
24,"The horrid service completely undermined the EXCELLENT food.Food was brought out very sporadically throughout the meal, and the waitress made many timing-related mistakes.  Initially - for example, when the bread was brought (apologetically) to us after we had already finished our 1st course - I didn't care.But then, all main courses were served except for mine.  Again, at first I waited patiently - I was sharing a 2nd dish with someone else, so had something to eat while I waited.Then the waitress came over to check how our meal was before I even had mine!  I answered 'it's good, but I'm still waiting for my pasta', and she acted like it was intentional that I didn't have my dish - her explanation was that we were all supposed to be sharing all the dishes, so it shouldn't matter if something comes out later than the rest.  But - it was obvious that we WEREN'T all sharing all the dishes - our orders were taken by person, no extra plates were given as is usually the case in 'family style' serving.  And besides, I actually WAS sharing with someone else at the table, and we had already finished the 2 other dishes we had ordered!So - this is the worst part - everyone finished their food, and the waitress was CLEARING THE TABLE - and my pasta STILL had not even been made!  As she was clearing the table, I asked her again about it, and she didn't really say anything - just ran back to the kitchen.  Then, she came back about 10 minutes later with THE WRONG DISH!  Finally - after we were all REALLY done with dinner - my pasta came.  They gave an extra serving and small plates to the rest of the table so I wouldn't have to eat alone.  Nice enough, but really the LEAST possible compensation given the circumstances.TO THE MANAGEMENT: I hope, for your own sake, that you can improve your service.   I would love to refer others to Damiano's based on the fantastic food and exciting menu.  But I can't - the service so completely destroyed my experience.",2,5/13/2009,Carmelina's
25,"Favorite spot in Boston, hands down.  Food is amazing, not too pricey and what a good concept (italian tappas).  If you are looking for something in the North End, Italian, different this is a must try and you will fall in love.  Have a cigar across the street after for an amazing evening.  Make sure you order 2-3 plates, under that is not enough and over that is stuffing your face and contributing to America's already overly obese society.",5,6/5/2009,Carmelina's
26,"My wife and I had recently dined at Damiano and had a fairly good experience but if you are looking for a fun and relaxing place to go this will NOT be your best choice. The place is small and VERY fast paste, not somewhere where you can sit and enjoy your time. The restaurant has an open kitchen with a screaming chef who is over powering the music. Our server came over almost crying after being bed mouthed from the chef in front of the entire restaurant. We felt absolutely uncomfortable. Food is good and the idea of italian tapas is very clever but it's not something outstanding or mind blowing for a $150 dinner for two. We left the restaurant extremely distressed of the way the staff was being treated and the rush of the atmosphere. I hope you all have a better experience then we did.",3,6/8/2009,Carmelina's
27,"We had a wonderful dinner there last night.  We had a large group, the staff did a great job serving, amazing service, and, the food was fantastic. Highly recommend the baby eggplant, and cod.  Loved the atmosphere.",4,7/4/2009,Carmelina's
28,"Although the service can sometimes be uneven (though in my experience never unfriendly, just overwhelmed), this is one of my favorite spots in Boston.  Sure, it's loud and crowded, but you're on Hanover Street, not at a corner table at The Oak Room.  The food is excellent, and I love the piattini or ""small plate"" concept because you get to try several things at once.  The wine list is tops, too.  Don't miss the risotto - it melts in your mouth.",5,7/8/2009,Carmelina's
29,"You must go to this place with an open and relaxed mind and you will definetly enjoy it. You should not act like spoiled Americas and enjoy the chaotic Italian experience. MUST MUST MUST have the seared scallops in grapefruit sauce. I like this restaurant because they dont give you a basket of bread to fill up on and the portions are small and delicious. This is one of the most authentic spots in the North End. The owner and his daughter are almost always in and they will make sure that you have the best experience possible. Re,ember this place is barely one year old.",4,7/9/2009,Carmelina's
30,"I went here for a friend's birthday last week. The birthday chose this place because it has italian tapas, and thought it was something different. The atmosphere was nice. Clean restaurant. However, the music was very loud (club style) and techno! Random, but a little bit too loud and too fast for my taste. You have to talk loudly when speaking to your dining companion. The service is decent. It is very fast. I think the food came out faster than we got our wine! The portions are ok. For tapas, I think the portions are fine but they are priced more than the usual ($8-13) range. In the North End, I feel like you can get probably pay the same amount of money for a regular sized dish with more food -- and the same sort of ""nice"" atmosphere. However, all in all, decent quality food, decent service.. I probably wouldn't come here again since there are so many other better places in the North End.",3,7/10/2009,Carmelina's
31,"Why I'll go back:  A delicious and varied menu in a charming spaceYou HAVE to order:  Carbonara (pasta), Figs wrapped in prosciutto (when in season)Tony's Tip:  They DO take reservations the day you plan to dineI think Damiano is one of the most underrated restaurants in Boston.  The menu is quite diverse, the food is very flavorful, and the entire place is pretty cozy, but with some electricity to it.  I'd absolutely put it on my short list of ""can't miss"" date spots, though you may want to go on the early side, before it gets really loud.  I've been there twice, on a Friday, during prime dinner hours (6:00-8:00), and neither time did I have to wait for a table (hadn't made a res).  There are probably only 10-12 tables in the place, plus some bar seats.  But it feels cozy, not cramped, and the decor is inviting (the sole bathroom is well-maintained too).  There are four tables positioned next to the open window, and I would try to grab one of those if the weather is cooperating.I've probably had about ten items from the extensive menu, and nothing was bad.  Yes, these are tapas, and the portions range from a typical appetizer to what I'd call a half-order entree.  That's what's so fantastic - you can ""sample"" a whole bunch of dishes to satisfy every craving you may have that evening.  The carbonara pasta and prosciutto-wrapped figs stand out, but the Sicilian tuna meatballs and garlic shrimp were also quite tasty.  My mom used to make spaghetti carbonara when I was a kid, and I just love the richness and consistency of that preparation.  But it's not often on the menu at Italian restaurants, and if I make an off-the-menu request, it's hit-or-miss.  Damiano hits the mark with this dish.  The figs we had were a special that night, and I was told were served when in season.  So, if you're going in the next month or two, definitely order them.  I did like the tuna meatballs, which were not particularly dense, and may have been a bit dry all by themselves.  But they were served in a sea of sweet and sour tomato sauce that created a great contrast.  The garlic shrimp was potent, and the shrimp were anything but small.  Plus, they were served atop a generous helping of sauteed spinach.  We had a great, and affordable bottle of Pinot Grigio..which reminds me - our waiter John was accomodating to our request to stagger the delivery of our six dishes, and he knew the wine list well.I will offer a heads up that many dishes here are swimming in a pool of oil, butter, garlic, etc.  So, expect to put your diet on hold, and embrace the night!",5,8/15/2009,Carmelina's
32,"Went here last Saturday night. Pros: Food was great. Each dish consistently good. Cons: PRICE, noise, temperature. We went here this past weekend because we had heard about this place on the Phantom Gourmet (which we have learned is really just a long commercial for whoever pays them to review their restaurant). Damiano's is a newcomer to the North End. And, like all new places, they have to try to hook the public with a gimmick. Theirs is to do ""italian-tappas"" which I've never seen before. We thought we'd try it out. We went on Saturday, during the weekend of the 99th annual Fisherman's Feast here in the North End. We went around 7PM. Streets were MOBBED. I was afraid we would have a huge wait - we had no reservation - but we were seated within 15 minutes of showing up. They do a quick turnaround here - get ya in, get ya drunk, and kick ya out. Hot. HOT! The weather was hot and humid all day and it didn't taper off after the sun went down. This place had their front open to the street - their giant door-windows were completely open. And as a result, the restaurant was way too hot and muggy. We were sweating bullets just sitting still. That's kinda gross. LOUD! Holy macinoli - horrible place for a first date! I pity the couples there that were trying to talk. Impossible. I have to listen to my girl all day - so I didn't mind that I couldn't hear her for once! The music here was bizarre - like I said, a new place is trying new things so they play this bizarre techno-electronic rock? It doesn't work. Especially with their old-school black-and-white North End art on the walls. OK So - loud and hot. Let's get to the good stuff: Our waitress was great - Sara - CUTE! And she knows her stuff. She upsold me to a bottle of wine - which I did love - but I was thinking she was pretty smooth to pull that over on an old dog like me. Sucker for a pretty face, I guess. They do express upon you that they ""strongly suggest"" you order 2-3 dishes each. OK Don't worry - we'll spend money - sheesh! Kind of annoying but I expected it. We ordered 4 different dishes. She brought us 2 little bruschetta things - nice. I noticed different tables got different things. Some got rolls, we got this. Cute. Each dish arrived separately so you had a chance to finish the first one. We got the scallops with angel hair - we both loved it. Lobster risotto - that was my favorite. Filet with ""black garlic"" sauce - also very good. Least favorite was their ""spicy alfredo"" dish which I didn't think was spicy or cheesy enough but - 3 our of 4 ain't bad. EXPENSIVE! 4 small dishes and a bottle of wine run you $100. But we did have a good time despite the temperature and noise. We really are in it for the food - and it won us over, hands down. So - if not for us sweating the whole time and the noise factor - it'd be 5 stars for sure.",4,8/17/2009,Carmelina's
33,A perfect combination of traditional Italian fare and more experimental contemporary flare.The piattini plates make it a fabulous night out with friends and the wine selection is ideal for getting lost with a lover.I can't wait to try it again and again...because you have to in order to try all the yumminess on the extensive menu.,5,8/24/2009,Carmelina's
34,"This is one of my favorite places in the North End.  There's a great wine list, he food is almost always good and the service is attentive.",4,9/20/2009,Carmelina's
35,"We decided to go into the North End this evening - something we do every 2-3 months. On one of our previous trips we remarked how the Cafe' Grafitti was no longer there and a new restaurant had sprung up in it's place. ""We'll have to try it"", we told ourselves.Well, tonight was the night that we decided to give Ristorante Damiano a try. The Service: Our waiter (Nick) was SUPERB! Very knowledgeable about the menu and not afraid to tell us what some of his favorites were. When one member of our party told him what he was thinking of, he wasn't shy about saying, ""It is an excellent choice, but I'll just mention that there is pasta in other things you are ordering and pasta in this one as well. I just bring that up because I don't want you to feel like you had too much pasta. If you want lobster in another dish, I would recommend ...""  I like a waiter that does that. What we ordered:We ordered a couple of salads, the lamb lollipops, mussels, the suppe di pesce, and lobster fra diavlo.The Food:When each dish arrived, we all agreed that each item was delicious. The quality of the ingredients and the pairings of flavors were really very good. Food came to our table in waves, starting with the salads, and it almost seemed like someone was watching to see if we were finished with our first selection so they could bring the next one. I don't know whether to credit Nick or the kitchen or both, but we didn't have to wait more than a couple of minutes between finishing one plate and being given another.The value:The value is the reason I didn't give Ristorante Damiano five stars. You can get a lot of great food in the North End. Although we felt the quality and service were both excellent, we spent $200 for a meal for 3 people. Our feeling was that we could have eaten at other restaurants in the North End and had really good food (maybe not QUITE as good) for close to half of what we spent here.  The Positives:Quality of the food and the serviceThe Negatives:For me it was the perceived value, the noise of the street (like motorcycles starting their engines just a few feet away from you with the windows wide open) and the annoying techno music they play.",3,9/26/2009,Carmelina's
36,Went for lunch and had the eggplant sandwich - very big portion and excellent in taste. Definitely worth another visit !,4,10/16/2009,Carmelina's
37,"OK, Oh MY!  Some friends took me here last week for my birthday; and the food and atmosphere was amazing.  We all ordered the tapas and lots of wine; and everything was perfect.  Especially excellent......Braised Mushrooms over warm goat cheese..... (I keep thinking about this all week!); and the lamp popsicles.  Excellent food.  Pricey; but good.",5,10/29/2009,Carmelina's
38,"Well, i didn't get a chance to get here during the summer but I did return!  At the last minute we decided to not cook dinner and wanted some place low key.  I remembered Damiano's and was in the mood for small plates.  We only had to wait 15 minutes on a Friday with no reservation.  We were seated and given a taste of the pumpkin soup.  Yummy and satisfying! Our waiter was John and very friendly.  We got a great bottle of wine for $25.  We shared 4 small plates.  We tried the beet salad, tuna ""meat' balls, figs, and pumpkin ravioli.  The figs and ravioli were definitely the highlights of the meal.  I'm still thinking about the ravioli actually.  The figs were encrusted with almonds and topped with cheese.  So. Good. The restaurant is small, cozy, and inviting.  Great neighborhood spot with excellent service and fantastic innovative food.",5,10/30/2009,Carmelina's
39,"I live in the North End, which has always been plagued by the traditional spaghetti and meatball shops and chicken marsala old school restaurants. In the past few years we've seen great restaurants open up and bring exciting food and great atmosphere to the North End.Tonight, I went to Damiano's for the first time. ""Italian tapas"" was how it was pitched to me. Hm, love tapas, love Italian. I'm in. I first fell in love with the chocolate brown faux croc booth coverings against the rustic brick. Very chic. The restaurant is small but is well decorated with several high tables and great ""sushi-bar-like"" seating along with 2 and 4 tops along the wall.The food was amazing. We started with the beet salad, grilled calamari and pea and prosciutto risotto. Moved on to the lamb chops in a pistachio mint sauce, sea bass with wild mushrooms, fettuccine alfredo and seared scallops. Everything was cooked to order, they even accommodated two small kids with a great dish of pasta and meatballs, although my daughter's favorite was the lamb chops:)Loved every bite. Great service and a fun atmosphere - not your traditional North End. HIghly recommend it.",5,11/24/2009,Carmelina's
40,"I wish my first-ever Yelp review could be positive, but it can't be. My sweetie took me to Ristorante Damiano in Boston's North End and we were so bothered by the treatment we received from the management that we feel compelled to Yelp about it. First of all, I'll say that my sweetie took me there because she'd been there twice (while in Boston on business) and wanted me try to try their Carbonara. We're both good cooks and we think we know good from bad. I'll also say that I lived in this neighborhood for a year and there are fabulous restaurants including the Daily Catch and Giacomo's. So we were enthusiastic. We put our name down and said we'd wait for a window table because the other tables are too noisy for us. The hostess offered to ring our cell phone, saying we'd be seated in about 20 minutes -- very sweet. And she did call, after just 20 minutes, but it turns out that was for one of the tables we said we didn't want. She was apologetic and said it'd probably be another 20 minutes before a window table opened up. No worries, we said. Busy night. Good for them. We came back 15 minutes later and stood there while two ""two-top"" tables by the window opened up and were then combined to create a four-top which was then given to someone else. That was a little annoying, but okay. We were told we'd get the very next table. So we waited some more. After a total of an hour of waiting, another table opened up by the window. Guess what -- they sat a foursome there. At that point we complained. The manager came out and gave us a line of hooey. Told us that they'd been on the list ahead of us, which was simply untrue. Apologized and offered to bring us each a glass of wine while we waited, which he didn't. Ten minutes later, we got seated. The food was fine, very tasty but not remarkable. We were intent on enjoying our meal -- we were starving! Guess what -- the bill came and we were billed for the wine. We mentioned to the waiter that the manager had offered to buy us a glass of wine for our troubles. Guess what -- the manager came over as said there must be a misunderstanding. The comp wine was offered while we were waiting outside. The offer wasn't good for when we got inside. Unbelievable. We appreciate that the restaurant is small and that the manager wants to fill every table -- it's a tough economy -- but that's no way to treat customers. Short-sighted. Small-minded. Worst of all, dishonest. My advice: bring three friends or be prepared to be ignored. Better yet: don't go.",1,12/4/2009,Carmelina's
41,"This restaurant is incredible! I live in San Francisco and was there for the first time in August--sat at the open window and enjoyed a delicious meal, great wine, and unbeatable service. When I returned to Boston in December I couldn't wait to get there for my birthday dinner and it was even better than I had remembered! We sat at the same table, this time looking out at the snow and the Christmas lights. The seared sea scallops stole the show, but everything was really tasty and cooked to perfection.Thank you Damiano's, you make my Boston experience better each time and I can't wait to return!!!",5,12/17/2009,Carmelina's
